account_id,posted_date,amount,currency,raw_descriptor,type,source_file,true_merchant,true_category
1,2026-02-07,-11.04,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_02.csv,Uber,transport
1,2026-02-08,-6.16,USD,SQ *BLUE BOTTLE SEATTLE WA,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-08,-6.52,USD,SQ *BLUE BOTTLE COFFEE BOSTON,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-09,-4.82,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-09,-58.24,USD,CVS/PHARMACY #44542 CHICAGO,purchase,synthetic_2026_02.csv,CVS Pharmacy,health
1,2026-02-09,-11.75,USD,TST* CHIPOTLE - BOSTON,purchase,synthetic_2026_02.csv,Chipotle,dining
1,2026-02-10,-32.71,USD,WHOLEFDS DENVER #90457,purchase,synthetic_2026_02.csv,Whole Foods,groceries
1,2026-02-10,-33.63,USD,WHOLEFDS PORTLAND #08378,purchase,synthetic_2026_02.csv,Whole Foods,groceries
1,2026-02-11,-12.57,USD,AMAZON.COM*DEGV1XJBR AMZN.COM/BILL,purchase,synthetic_2026_02.csv,Amazon,shopping
1,2026-02-11,-81.29,USD,TRADER JOE'S #69995 BOSTON MA,purchase,synthetic_2026_02.csv,Trader Joe's,groceries
1,2026-02-12,-29.29,USD,AMC ONLINE GEN0R7KNR,purchase,synthetic_2026_02.csv,AMC Theatres,entertainment
1,2026-02-12,-176.66,USD,AMZN Mktp US*20Q8Q6Q3A,purchase,synthetic_2026_02.csv,Amazon,shopping
1,2026-02-13,-116.97,USD,TARGET T-2684 DENVER CO,purchase,synthetic_2026_02.csv,Target,shopping
1,2026-02-13,-113.82,USD,WHOLE FOODS MKT PORTLAND OR 0213,purchase,synthetic_2026_02.csv,Whole Foods,groceries
1,2026-02-15,-23.93,USD,CHIPOTLE 68559 SEATTLE WA,purchase,synthetic_2026_02.csv,Chipotle,dining
1,2026-02-15,-15.49,USD,NETFLIX.COM BOSTON MA,purchase,synthetic_2026_02.csv,Netflix,subscriptions
1,2026-02-15,-41.22,USD,SHELL SERVICE STATION #66676,purchase,synthetic_2026_02.csv,Shell,transport
1,2026-02-15,-33.53,USD,TRADER JOE'S #73417 BOSTON MA,purchase,synthetic_2026_02.csv,Trader Joe's,groceries
1,2026-02-15,-73.92,USD,TRADER JOE'S #70775 BOSTON MA,purchase,synthetic_2026_02.csv,Trader Joe's,groceries
1,2026-02-15,-109.37,USD,WHOLE FOODS MKT CHICAGO IL 0215,purchase,synthetic_2026_02.csv,Whole Foods,groceries
1,2026-02-16,2350.0,USD,ACME CORP DIRECT DEP PPD ID:EXB3H5TQJ,income,synthetic_2026_02.csv,Acme Corp Payroll,income
1,2026-02-16,-33.38,USD,UBER *TRIP 0216,purchase,synthetic_2026_02.csv,Uber,transport
1,2026-02-17,-87.63,USD,AMAZON.COM*BAAQSUNBR AMZN.COM/BILL,purchase,synthetic_2026_02.csv,Amazon,shopping
1,2026-02-17,-8.33,USD,SQ *BLUE BOTTLE CHICAGO IL,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-17,-5.84,USD,SQ *BLUE BOTTLE AUSTIN TX,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-18,-103.82,USD,AMZN Mktp US*2FFG7RW40,purchase,synthetic_2026_02.csv,Amazon,shopping
1,2026-02-18,-145.3,USD,AMZN Mktp US*F48HFBE9C,purchase,synthetic_2026_02.csv,Amazon,shopping
1,2026-02-19,-9.1,USD,SQ *BLUE BOTTLE COFFEE CHICAGO,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-19,-28.23,USD,SHELL OIL 00009813 PORTLAND OR,purchase,synthetic_2026_02.csv,Shell,transport
1,2026-02-19,-9.35,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_02.csv,Uber,transport
1,2026-02-20,-5.48,USD,SQ *BLUE BOTTLE COFFEE BOSTON,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-20,-27.65,USD,TRADER JOES #87554 QPS PORTLAND,purchase,synthetic_2026_02.csv,Trader Joe's,groceries
1,2026-02-20,-87.8,USD,TRADER JOE'S #81170 PORTLAND OR,purchase,synthetic_2026_02.csv,Trader Joe's,groceries
1,2026-02-21,-8.55,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-21,-400.0,USD,ONLINE TRANSFER TO SAV JQXUQTNFK,transfer,synthetic_2026_02.csv,Savings Transfer,transfer
1,2026-02-21,-74.51,USD,TARGET.COM * UCJ9Y69GD,purchase,synthetic_2026_02.csv,Target,shopping
1,2026-02-21,-136.12,USD,TARGET.COM * 7RF3A40VC,purchase,synthetic_2026_02.csv,Target,shopping
1,2026-02-22,-105.38,USD,AMAZON.COM*D1VY1XP88 AMZN.COM/BILL,purchase,synthetic_2026_02.csv,Amazon,shopping
1,2026-02-22,-53.79,USD,AMAZON.COM*GF9CDC1X5 AMZN.COM/BILL,purchase,synthetic_2026_02.csv,Amazon,shopping
1,2026-02-22,-126.73,USD,TARGET.COM * PUKBX7G9W,purchase,synthetic_2026_02.csv,Target,shopping
1,2026-02-22,-61.47,USD,TRADER JOES #89539 QPS PORTLAND,purchase,synthetic_2026_02.csv,Trader Joe's,groceries
1,2026-02-22,-40.48,USD,WHOLE FOODS MKT PORTLAND OR 0222,purchase,synthetic_2026_02.csv,Whole Foods,groceries
1,2026-02-23,-6.24,USD,SQ *BLUE BOTTLE COFFEE CHICAGO,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-23,-4.59,USD,SQ *BLUE BOTTLE DENVER CO,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-23,-79.0,USD,COMCAST CABLE COMM CHICAGO,purchase,synthetic_2026_02.csv,Comcast,utilities
1,2026-02-24,-22.99,USD,ADOBE INC. 408-536-6000 CA,purchase,synthetic_2026_02.csv,Adobe,subscriptions
1,2026-02-24,-12.74,USD,CHIPOTLE 95715 BOSTON MA,purchase,synthetic_2026_02.csv,Chipotle,dining
1,2026-02-25,-6.38,USD,SQ *BLUE BOTTLE COFFEE CHICAGO,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-25,-64.91,USD,TRADER JOE'S #24743 CHICAGO IL,purchase,synthetic_2026_02.csv,Trader Joe's,groceries
1,2026-02-25,-18.92,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_02.csv,Uber,transport
1,2026-02-26,-21.28,USD,CVS/PHARMACY #33423 CHICAGO,purchase,synthetic_2026_02.csv,CVS Pharmacy,health
1,2026-02-26,-23.46,USD,TST* CHIPOTLE - AUSTIN,purchase,synthetic_2026_02.csv,Chipotle,dining
1,2026-02-27,-1450.0,USD,GREENLINE APTS RENT 0227,purchase,synthetic_2026_02.csv,Greenline Apartments,rent
1,2026-02-28,-7.38,USD,SQ *BLUE BOTTLE COFFEE SEATTLE,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-28,-9.27,USD,SQ *BLUE BOTTLE CHICAGO IL,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-03-01,-6.84,USD,SQ *BLUE BOTTLE SEATTLE WA,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-01,-24.99,USD,PLANET FIT #67502 BOSTON MA,purchase,synthetic_2026_03.csv,Planet Fitness,health
1,2026-03-01,-7.69,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_03.csv,Uber,transport
1,2026-03-02,2350.0,USD,ACME CORP DIRECT DEP PPD ID:LQGBRLQYS,income,synthetic_2026_03.csv,Acme Corp Payroll,income
1,2026-03-02,-81.92,USD,AMAZON.COM*ZJJA6R538 AMZN.COM/BILL,purchase,synthetic_2026_03.csv,Amazon,shopping
1,2026-03-02,-14.07,USD,CVS 08416 CHICAGO IL,purchase,synthetic_2026_03.csv,CVS Pharmacy,health
1,2026-03-02,-35.18,USD,UBER *TRIP 0302,purchase,synthetic_2026_03.csv,Uber,transport
1,2026-03-02,-63.77,USD,WHOLEFDS SEATTLE #29356,purchase,synthetic_2026_03.csv,Whole Foods,groceries
1,2026-03-03,-35.14,USD,AMAZON.COM*7MS2KABVF AMZN.COM/BILL,purchase,synthetic_2026_03.csv,Amazon,shopping
1,2026-03-03,-21.92,USD,TST* CHIPOTLE - CHICAGO,purchase,synthetic_2026_03.csv,Chipotle,dining
1,2026-03-03,-18.54,USD,TRADER JOE'S #13397 CHICAGO IL,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-05,-148.02,USD,AMZN Mktp US*33BGBS0P8,purchase,synthetic_2026_03.csv,Amazon,shopping
1,2026-03-06,-79.51,USD,TRADER JOE'S #45200 BOSTON MA,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-07,-8.27,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-07,-42.69,USD,CVS 28844 DENVER CO,purchase,synthetic_2026_03.csv,CVS Pharmacy,health
1,2026-03-08,-24.01,USD,AMAZON.COM*TTY2XTLS2 AMZN.COM/BILL,purchase,synthetic_2026_03.csv,Amazon,shopping
1,2026-03-08,-22.86,USD,TST* CHIPOTLE - DENVER,purchase,synthetic_2026_03.csv,Chipotle,dining
1,2026-03-08,-22.01,USD,TST* CHIPOTLE - PORTLAND,purchase,synthetic_2026_03.csv,Chipotle,dining
1,2026-03-08,-35.51,USD,TRADER JOE'S #87097 DENVER CO,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-08,-72.49,USD,TRADER JOES #23164 QPS BOSTON,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-08,-81.93,USD,TRADER JOE'S #34339 DENVER CO,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-09,-7.25,USD,SQ *BLUE BOTTLE PORTLAND OR,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-09,-11.99,USD,SPOTIFY P0086848 NEW YORK NY,purchase,synthetic_2026_03.csv,Spotify,subscriptions
1,2026-03-09,-18.14,USD,TARGET T-29135 CHICAGO IL,purchase,synthetic_2026_03.csv,Target,shopping
1,2026-03-10,-9.19,USD,SQ *BLUE BOTTLE BOSTON MA,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-10,-23.5,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_03.csv,Uber,transport
1,2026-03-11,-158.92,USD,AMZN Mktp US*2NXAHDYYN,purchase,synthetic_2026_03.csv,Amazon,shopping
1,2026-03-11,-5.35,USD,SQ *BLUE BOTTLE BOSTON MA,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-11,-74.96,USD,CVS/PHARMACY #66113 CHICAGO,purchase,synthetic_2026_03.csv,CVS Pharmacy,health
1,2026-03-11,-40.46,USD,SHELL SERVICE STATION #54600,purchase,synthetic_2026_03.csv,Shell,transport
1,2026-03-11,-59.25,USD,TRADER JOES #19583 QPS DENVER,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-12,-37.69,USD,AMC #40144 SEATTLE WA,purchase,synthetic_2026_03.csv,AMC Theatres,entertainment
1,2026-03-12,-104.97,USD,WHOLE FOODS MKT DENVER CO 0312,purchase,synthetic_2026_03.csv,Whole Foods,groceries
1,2026-03-13,-26.0,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_03.csv,Uber,transport
1,2026-03-14,-8.71,USD,SQ *BLUE BOTTLE DENVER CO,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-14,-468.29,USD,DELTA AIR U45MU8F11 ATLANTA GA,purchase,synthetic_2026_03.csv,Delta Air Lines,travel
1,2026-03-14,-16.18,USD,UBER *TRIP 0314,purchase,synthetic_2026_03.csv,Uber,transport
1,2026-03-15,2350.0,USD,ACME CORP DIRECT DEP PPD ID:P3DMA418E,income,synthetic_2026_03.csv,Acme Corp Payroll,income
1,2026-03-15,-9.0,USD,SQ *BLUE BOTTLE BOSTON MA,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-15,-19.52,USD,CHIPOTLE 34183 CHICAGO IL,purchase,synthetic_2026_03.csv,Chipotle,dining
1,2026-03-16,-46.65,USD,AMAZON.COM*G6TEM6WYM AMZN.COM/BILL,purchase,synthetic_2026_03.csv,Amazon,shopping
1,2026-03-16,-4.46,USD,SQ *BLUE BOTTLE CHICAGO IL,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-16,-87.53,USD,TRADER JOE'S #4310 SEATTLE WA,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-17,-7.16,USD,SQ *BLUE BOTTLE CHICAGO IL,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-17,-9.64,USD,SQ *BLUE BOTTLE COFFEE AUSTIN,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-17,-15.49,USD,NETFLIX *MONTHLY,purchase,synthetic_2026_03.csv,Netflix,subscriptions
1,2026-03-18,-91.25,USD,TRADER JOES #38030 QPS CHICAGO,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-20,-9.09,USD,SQ *BLUE BOTTLE COFFEE SEATTLE,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-20,-7.66,USD,SQ *BLUE BOTTLE SEATTLE WA,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-20,-8.93,USD,SQ *BLUE BOTTLE COFFEE SEATTLE,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-20,-81.75,USD,TRADER JOE'S #29051 CHICAGO IL,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-21,-24.45,USD,TST* CHIPOTLE - DENVER,purchase,synthetic_2026_03.csv,Chipotle,dining
1,2026-03-22,-27.21,USD,AMC #35791 DENVER CO,purchase,synthetic_2026_03.csv,AMC Theatres,entertainment
1,2026-03-23,-4.41,USD,SQ *BLUE BOTTLE SEATTLE WA,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-23,-400.0,USD,ONLINE TRANSFER TO SAV PDS34NGES,transfer,synthetic_2026_03.csv,Savings Transfer,transfer
1,2026-03-24,-39.82,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_03.csv,Uber,transport
1,2026-03-24,-17.22,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_03.csv,Uber,transport
1,2026-03-24,-65.34,USD,WHOLEFDS SEATTLE #87834,purchase,synthetic_2026_03.csv,Whole Foods,groceries
1,2026-03-25,-5.48,USD,SQ *BLUE BOTTLE AUSTIN TX,purchase,synthetic_2026_03.csv,Blue Bottle Coffee,coffee
1,2026-03-25,-79.0,USD,COMCAST CABLE COMM AUSTIN,purchase,synthetic_2026_03.csv,Comcast,utilities
1,2026-03-26,-22.99,USD,ADOBE INC. 408-536-6000 CA,purchase,synthetic_2026_03.csv,Adobe,subscriptions
1,2026-03-26,-15.61,USD,CVS 36546 SEATTLE WA,purchase,synthetic_2026_03.csv,CVS Pharmacy,health
1,2026-03-26,-83.14,USD,TARGET T-36391 AUSTIN TX,purchase,synthetic_2026_03.csv,Target,shopping
1,2026-03-26,-79.91,USD,TRADER JOE'S #28715 SEATTLE WA,purchase,synthetic_2026_03.csv,Trader Joe's,groceries
1,2026-03-27,-135.21,USD,AMZN Mktp US*EHKQDUN0L,purchase,synthetic_2026_03.csv,Amazon,shopping
1,2026-03-28,-62.82,USD,AMAZON.COM*39N6WE07V AMZN.COM/BILL,purchase,synthetic_2026_03.csv,Amazon,shopping
1,2026-03-28,-31.99,USD,SHELL OIL 00069547 CHICAGO IL,purchase,synthetic_2026_03.csv,Shell,transport
1,2026-03-28,-19.23,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_03.csv,Uber,transport
1,2026-03-29,2350.0,USD,ACME CORP DIRECT DEP PPD ID:U88R5W41K,income,synthetic_2026_03.csv,Acme Corp Payroll,income
1,2026-03-30,-20.73,USD,CHIPOTLE 34755 CHICAGO IL,purchase,synthetic_2026_03.csv,Chipotle,dining
1,2026-03-30,-1450.0,USD,GREENLINE APTS RENT 0330,purchase,synthetic_2026_03.csv,Greenline Apartments,rent
1,2026-03-30,-111.89,USD,TARGET.COM * DMB7FR8F3,purchase,synthetic_2026_03.csv,Target,shopping
1,2026-03-31,-21.63,USD,CHIPOTLE 56187 SEATTLE WA,purchase,synthetic_2026_03.csv,Chipotle,dining
1,2026-03-31,-24.99,USD,PLANET FIT #42216 DENVER CO,purchase,synthetic_2026_03.csv,Planet Fitness,health
1,2026-04-01,-77.52,USD,TARGET T-53107 DENVER CO,purchase,synthetic_2026_04.csv,Target,shopping
1,2026-04-02,-8.6,USD,SQ *BLUE BOTTLE COFFEE SEATTLE,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-02,-160.33,USD,MARRIOTT CHICAGO IL,purchase,synthetic_2026_04.csv,Marriott,travel
1,2026-04-02,-76.2,USD,TRADER JOE'S #41533 CHICAGO IL,purchase,synthetic_2026_04.csv,Trader Joe's,groceries
1,2026-04-04,-41.13,USD,AMAZON.COM*ERPXNN3G9 AMZN.COM/BILL,purchase,synthetic_2026_04.csv,Amazon,shopping
1,2026-04-04,-25.7,USD,CVS/PHARMACY #52471 SEATTLE,purchase,synthetic_2026_04.csv,CVS Pharmacy,health
1,2026-04-06,-127.13,USD,WHOLEFDS AUSTIN #73999,purchase,synthetic_2026_04.csv,Whole Foods,groceries
1,2026-04-07,-185.49,USD,AMAZON.COM*4QGH0D7DJ AMZN.COM/BILL,purchase,synthetic_2026_04.csv,Amazon,shopping
1,2026-04-07,-6.36,USD,SQ *BLUE BOTTLE PORTLAND OR,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-07,-75.23,USD,WHOLE FOODS MKT CHICAGO IL 0407,purchase,synthetic_2026_04.csv,Whole Foods,groceries
1,2026-04-08,-11.99,USD,SPOTIFY P0062700 NEW YORK NY,purchase,synthetic_2026_04.csv,Spotify,subscriptions
1,2026-04-09,-203.49,USD,MARRIOTT BOSTON MA,purchase,synthetic_2026_04.csv,Marriott,travel
1,2026-04-09,-38.16,USD,SHELL OIL 00089868 CHICAGO IL,purchase,synthetic_2026_04.csv,Shell,transport
1,2026-04-10,-9.54,USD,SQ *BLUE BOTTLE COFFEE SEATTLE,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-10,-15.51,USD,CHIPOTLE 49829 PORTLAND OR,purchase,synthetic_2026_04.csv,Chipotle,dining
1,2026-04-11,-15.83,USD,CHIPOTLE 50019 PORTLAND OR,purchase,synthetic_2026_04.csv,Chipotle,dining
1,2026-04-11,-39.43,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_04.csv,Uber,transport
1,2026-04-11,-20.67,USD,UBER *TRIP 0411,purchase,synthetic_2026_04.csv,Uber,transport
1,2026-04-12,-190.64,USD,DELTA AIR LINES 0412,purchase,synthetic_2026_04.csv,Delta Air Lines,travel
1,2026-04-13,2350.0,USD,ACME CORP DIRECT DEP PPD ID:0R8N5PYNF,income,synthetic_2026_04.csv,Acme Corp Payroll,income
1,2026-04-13,-12.75,USD,CHIPOTLE 88668 BOSTON MA,purchase,synthetic_2026_04.csv,Chipotle,dining
1,2026-04-13,-29.47,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_04.csv,Uber,transport
1,2026-04-14,-7.58,USD,SQ *BLUE BOTTLE DENVER CO,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-14,-9.65,USD,SQ *BLUE BOTTLE COFFEE BOSTON,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-14,-9.0,USD,SQ *BLUE BOTTLE COFFEE AUSTIN,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-16,-100.29,USD,AMZN Mktp US*BGVTVPPRG,purchase,synthetic_2026_04.csv,Amazon,shopping
1,2026-04-16,-595.3,USD,DELTA AIR LINES 0416,purchase,synthetic_2026_04.csv,Delta Air Lines,travel
1,2026-04-16,-15.49,USD,NETFLIX *MONTHLY,purchase,synthetic_2026_04.csv,Netflix,subscriptions
1,2026-04-16,-47.22,USD,SHELL SERVICE STATION #41040,purchase,synthetic_2026_04.csv,Shell,transport
1,2026-04-16,-112.02,USD,WHOLEFDS BOSTON #48193,purchase,synthetic_2026_04.csv,Whole Foods,groceries
1,2026-04-17,-5.76,USD,SQ *BLUE BOTTLE COFFEE BOSTON,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-17,-14.21,USD,TST* CHIPOTLE - PORTLAND,purchase,synthetic_2026_04.csv,Chipotle,dining
1,2026-04-17,-23.19,USD,TST* CHIPOTLE - SEATTLE,purchase,synthetic_2026_04.csv,Chipotle,dining
1,2026-04-17,-27.25,USD,TRADER JOES #20980 QPS CHICAGO,purchase,synthetic_2026_04.csv,Trader Joe's,groceries
1,2026-04-18,-6.27,USD,SQ *BLUE BOTTLE AUSTIN TX,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-18,-571.81,USD,DELTA AIR V41AW3FFA ATLANTA GA,purchase,synthetic_2026_04.csv,Delta Air Lines,travel
1,2026-04-20,-22.77,USD,CVS 52796 CHICAGO IL,purchase,synthetic_2026_04.csv,CVS Pharmacy,health
1,2026-04-20,-312.88,USD,MARRIOTT HTL 67794 BOSTON,purchase,synthetic_2026_04.csv,Marriott,travel
1,2026-04-20,-11.12,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_04.csv,Uber,transport
1,2026-04-21,-122.74,USD,AMZN Mktp US*YLU4KK7ZN,purchase,synthetic_2026_04.csv,Amazon,shopping
1,2026-04-21,-163.67,USD,AMZN Mktp US*TVA8RK9GW,purchase,synthetic_2026_04.csv,Amazon,shopping
1,2026-04-21,-5.75,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-21,-400.0,USD,ONLINE TRANSFER TO SAV L3AKR1WV1,transfer,synthetic_2026_04.csv,Savings Transfer,transfer
1,2026-04-22,-155.07,USD,MARRIOTT CHICAGO IL,purchase,synthetic_2026_04.csv,Marriott,travel
1,2026-04-22,-61.14,USD,TRADER JOES #19672 QPS DENVER,purchase,synthetic_2026_04.csv,Trader Joe's,groceries
1,2026-04-23,-18.49,USD,AMC #58015 DENVER CO,purchase,synthetic_2026_04.csv,AMC Theatres,entertainment
1,2026-04-23,-125.81,USD,AMAZON.COM*SA3V76PX0 AMZN.COM/BILL,purchase,synthetic_2026_04.csv,Amazon,shopping
1,2026-04-23,-9.53,USD,SQ *BLUE BOTTLE SEATTLE WA,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-23,-13.99,USD,TST* CHIPOTLE - SEATTLE,purchase,synthetic_2026_04.csv,Chipotle,dining
1,2026-04-23,-217.08,USD,MARRIOTT HTL 41844 PORTLAND,purchase,synthetic_2026_04.csv,Marriott,travel
1,2026-04-23,-22.7,USD,TRADER JOES #59489 QPS CHICAGO,purchase,synthetic_2026_04.csv,Trader Joe's,groceries
1,2026-04-24,-5.42,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-24,-8.66,USD,SQ *BLUE BOTTLE CHICAGO IL,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-24,-43.9,USD,TRADER JOE'S #6825 DENVER CO,purchase,synthetic_2026_04.csv,Trader Joe's,groceries
1,2026-04-25,-22.99,USD,ADOBE *CREATIVE CLD,purchase,synthetic_2026_04.csv,Adobe,subscriptions
1,2026-04-25,-2.75,USD,ATM FEE CHICAGO IL,fee,synthetic_2026_04.csv,Bank Fee,fees
1,2026-04-25,-79.0,USD,COMCAST *XFINITY 0425,purchase,synthetic_2026_04.csv,Comcast,utilities
1,2026-04-25,-56.04,USD,TRADER JOE'S #79545 CHICAGO IL,purchase,synthetic_2026_04.csv,Trader Joe's,groceries
1,2026-04-26,-211.82,USD,DELTA AIR LINES 0426,purchase,synthetic_2026_04.csv,Delta Air Lines,travel
1,2026-04-27,-139.32,USD,TARGET T-44147 SEATTLE WA,purchase,synthetic_2026_04.csv,Target,shopping
1,2026-04-28,2350.0,USD,ACME CORP DIRECT DEP PPD ID:88CGU3B11,income,synthetic_2026_04.csv,Acme Corp Payroll,income
1,2026-04-28,-6.02,USD,SQ *BLUE BOTTLE COFFEE SEATTLE,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-28,-1450.0,USD,GREENLINE APTS RENT 0428,purchase,synthetic_2026_04.csv,Greenline Apartments,rent
1,2026-04-28,-45.05,USD,SHELL OIL 00087007 DENVER CO,purchase,synthetic_2026_04.csv,Shell,transport
1,2026-04-28,-8.26,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_04.csv,Uber,transport
1,2026-04-29,-160.69,USD,AMZN Mktp US*RTGBDJV3K,purchase,synthetic_2026_04.csv,Amazon,shopping
1,2026-04-29,-9.49,USD,SQ *BLUE BOTTLE PORTLAND OR,purchase,synthetic_2026_04.csv,Blue Bottle Coffee,coffee
1,2026-04-29,-17.89,USD,TST* CHIPOTLE - PORTLAND,purchase,synthetic_2026_04.csv,Chipotle,dining
1,2026-04-29,-14.26,USD,TST* CHIPOTLE - SEATTLE,purchase,synthetic_2026_04.csv,Chipotle,dining
1,2026-04-29,-18.95,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_04.csv,Uber,transport
1,2026-04-29,-24.11,USD,WHOLEFDS PORTLAND #67178,purchase,synthetic_2026_04.csv,Whole Foods,groceries
1,2026-04-30,-35.86,USD,AMAZON.COM*YEY8R9T3G AMZN.COM/BILL,purchase,synthetic_2026_04.csv,Amazon,shopping
1,2026-04-30,-377.28,USD,DELTA AIR RE9T2G5S3 ATLANTA GA,purchase,synthetic_2026_04.csv,Delta Air Lines,travel
1,2026-04-30,-24.99,USD,PLANET FIT #17612 CHICAGO IL,purchase,synthetic_2026_04.csv,Planet Fitness,health
1,2026-05-02,-82.03,USD,AMZN Mktp US*5ZRQ4M0M0,purchase,synthetic_2026_05.csv,Amazon,shopping
1,2026-05-03,-46.76,USD,CVS/PHARMACY #51456 PORTLAND,purchase,synthetic_2026_05.csv,CVS Pharmacy,health
1,2026-05-03,-15.33,USD,CHIPOTLE 33176 DENVER CO,purchase,synthetic_2026_05.csv,Chipotle,dining
1,2026-05-03,-31.56,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_05.csv,Uber,transport
1,2026-05-04,-5.93,USD,SQ *BLUE BOTTLE PORTLAND OR,purchase,synthetic_2026_05.csv,Blue Bottle Coffee,coffee
1,2026-05-04,-8.55,USD,CVS/PHARMACY #19648 DENVER,purchase,synthetic_2026_05.csv,CVS Pharmacy,health
1,2026-05-05,-188.52,USD,AMAZON.COM*DK3NHTSN4 AMZN.COM/BILL,purchase,synthetic_2026_05.csv,Amazon,shopping
1,2026-05-05,-74.5,USD,TARGET T-32922 DENVER CO,purchase,synthetic_2026_05.csv,Target,shopping
